order_id,order_date,customer_id,order_status,city,state,pincode
O802236,2024-01-20 17:52:30,C102336,delivered,Lucknow,Uttar Pradesh,323396
O802999,2024-01-20 20:57:43,C101549,delivered,Chennai,Tamil Nadu,230360
O802643,2024-01-20 21:21:18,C102056,returned,Bengaluru,Karnataka,696373
O810173,2024-01-21 00:40:04,C101735,delivered,Jaipur,Rajasthan,404786
O809334,2024-01-21 03:51:28,C100264,delivered,Bengaluru,Karnataka,169072
O806053,2024-01-21 07:09:47,C100795,delivered,Kolkata,West Bengal,158926
O800531,2024-01-21 08:23:05,C101692,delivered,Gurugram,Haryana,366216
O806034,2024-01-21 10:20:59,C100695,delivered,Coimbatore,Tamil Nadu,423392
O801825,2024-01-21 10:49:23,C100789,delivered,Mumbai,Maharashtra,163024
O805163,2024-01-21 12:06:11,C101849,delivered,Bengaluru,Karnataka,697371
O810443,2024-01-21 14:02:37,C100945,delivered,Mysuru,Karnataka,657860
O805631,2024-01-21 14:22:43,C100345,delivered,Chennai,Tamil Nadu,344484
O804374,2024-01-21 17:51:24,C100898,shipped,Kanpur,Uttar Pradesh,429957
O803003,2024-01-21 17:52:40,C102927,delivered,Lucknow,Uttar Pradesh,499027
O803297,2024-01-21 18:24:44,C100053,delivered,Mumbai,Maharashtra,525769
O810821,2024-01-21 19:01:15,C102613,returned,Kolkata,West Bengal,167207
O801987,2024-01-21 19:39:55,C101735,delivered,Jaipur,Rajasthan,404786
O802479,2024-01-21 20:28:28,C100741,delivered,Indore,Madhya Pradesh,177381
O806277,2024-01-21 23:01:30,C100940,delivered,Kanpur,Uttar Pradesh,147271
O808565,2024-01-21 23:37:08,C101502,delivered,Delhi,Delhi,149767
O803055,2024-01-22 00:48:44,C102056,delivered,Bengaluru,Karnataka,696373
O800892,2024-01-22 02:40:11,C100982,shipped,Pune,Maharashtra,538373
O810020,2024-01-22 04:08:46,C101293,delivered,Delhi,Delhi,339766
O808240,2024-01-22 04:43:42,C102677,delivered,Gurugram,Haryana,397181
O808185,2024-01-22 07:10:21,C100327,delivered,Coimbatore,Tamil Nadu,478781
O802615,2024-01-22 09:13:54,C101329,delivered,Kanpur,Uttar Pradesh,680071
O808601,2024-01-22 10:27:01,C100659,delivered,Mysuru,Karnataka,645888
O807523,2024-01-22 11:09:52,C100468,shipped,Mysuru,Karnataka,171264
O805553,2024-01-22 11:11:51,C101247,delivered,Jaipur,Rajasthan,361227
O800805,2024-01-22 13:34:07,C100671,delivered,Lucknow,Uttar Pradesh,172894
O810596,2024-01-22 14:21:00,C101020,delivered,Lucknow,Uttar Pradesh,476590
O804494,2024-01-22 15:02:44,C101272,delivered,Delhi,Delhi,237135
O804501,2024-01-22 16:57:16,C101419,delivered,Ahmedabad,Gujarat,475213
O808135,2024-01-22 17:08:56,C102226,delivered,Jaipur,Rajasthan,468349
O806001,2024-01-22 19:36:14,C102961,delivered,Delhi,Delhi,636657
O801080,2024-01-22 23:49:47,C101380,delivered,Kolkata,West Bengal,356661
O811859,2024-01-23 01:34:10,C100189,delivered,Lucknow,Uttar Pradesh,672229
O802933,2024-01-23 06:07:50,C101921,delivered,Noida,Uttar Pradesh,364451
O805110,2024-01-23 06:20:25,C102248,processing,Chennai,Tamil Nadu,663360
O811827,2024-01-23 06:33:13,C100439,delivered,Mysuru,Karnataka,467188
O800319,2024-01-23 07:07:38,C100050,delivered,Nagpur,Maharashtra,542681
O810621,2024-01-23 07:38:02,C102229,delivered,Mysuru,Karnataka,410572
O805236,2024-01-23 08:13:30,C102934,processing,Kanpur,Uttar Pradesh,638419
O805287,2024-01-23 08:38:06,C102654,delivered,Mysuru,Karnataka,635196
O807616,2024-01-23 09:15:16,C100268,delivered,Nagpur,Maharashtra,117086
O804433,2024-01-23 09:21:38,C101874,delivered,Surat,Gujarat,204515
O805320,2024-01-23 10:12:16,C102616,returned,Kanpur,Uttar Pradesh,203778
O806066,2024-01-23 11:25:35,C102320,delivered,Mumbai,Maharashtra,612610
O806199,2024-01-23 12:25:48,C102407,shipped,Mumbai,Maharashtra,525941
O811042,2024-01-23 13:20:10,C100915,delivered,Coimbatore,Tamil Nadu,383280
O809735,2024-01-23 13:33:15,C101621,delivered,Chennai,Tamil Nadu,165486
O801921,2024-01-23 14:00:53,C102103,returned,Indore,Madhya Pradesh,363978
O803711,2024-01-23 14:03:40,C101321,delivered,Kanpur,Uttar Pradesh,395916
O803352,2024-01-23 14:56:15,C102677,delivered,Gurugram,Haryana,397181
O804125,2024-01-23 17:15:42,C102590,delivered,Mumbai,Maharashtra,557154
O802559,2024-01-23 20:52:32,C102350,delivered,Kanpur,Uttar Pradesh,208841
O807057,2024-01-23 21:56:12,C102238,delivered,Ahmedabad,Gujarat,172598
O811803,2024-01-23 22:19:55,C100574,cancelled,Pune,Maharashtra,450459
O807125,2024-01-24 00:04:10,C102138,delivered,Noida,Uttar Pradesh,509022
O800526,2024-01-24 00:49:30,C102677,delivered,Gurugram,Haryana,397181
O800357,2024-01-24 03:05:18,C102157,delivered,Pune,Maharashtra,191588
O801131,2024-01-24 04:31:49,C101408,cancelled,Lucknow,Uttar Pradesh,212654
O811466,2024-01-24 10:01:46,C102988,returned,Chennai,Tamil Nadu,458274
O809423,2024-01-24 10:08:35,C102180,delivered,Kolkata,West Bengal,401946
O808420,2024-01-24 12:47:47,C102320,cancelled,Mumbai,Maharashtra,612610
O804699,2024-01-24 12:53:41,C101988,delivered,Bengaluru,Karnataka,351324
O809446,2024-01-24 13:49:51,C101451,delivered,Indore,Madhya Pradesh,560472
O807854,2024-01-24 16:24:42,C101233,delivered,Lucknow,Uttar Pradesh,582517
O808647,2024-01-24 18:09:58,C100391,delivered,Mysuru,Karnataka,131274
O808771,2024-01-24 18:27:02,C100552,delivered,Coimbatore,Tamil Nadu,696510
O802069,2024-01-24 18:42:49,C102322,delivered,Gurugram,Haryana,629339
O808333,2024-01-24 20:10:38,C102146,delivered,Nagpur,Maharashtra,643292
O802404,2024-01-25 01:04:27,C101795,delivered,Nagpur,Maharashtra,118328
O802577,2024-01-25 03:49:16,C100156,delivered,Ahmedabad,Gujarat,191238
O808158,2024-01-25 03:50:44,C102276,delivered,Chennai,Tamil Nadu,375953
O806390,2024-01-25 06:01:56,C100303,returned,Kolkata,West Bengal,473435
O806869,2024-01-25 07:36:38,C100145,returned,Nagpur,Maharashtra,312268
O806284,2024-01-25 09:15:16,C100931,delivered,Nagpur,Maharashtra,427545
O801594,2024-01-25 10:35:22,C100059,delivered,Bhopal,Madhya Pradesh,143734
O800718,2024-01-25 11:03:35,C101987,cancelled,Chennai,Tamil Nadu,228998
O804406,2024-01-25 11:26:37,C101852,delivered,Bengaluru,Karnataka,625152
O810875,2024-01-25 12:33:17,C101823,delivered,Mysuru,Karnataka,201627
O804578,2024-01-25 13:21:12,C100654,delivered,Pune,Maharashtra,265384
O805375,2024-01-25 13:49:21,C101866,delivered,Nagpur,Maharashtra,350515
O801994,2024-01-25 15:39:34,C100451,delivered,Kanpur,Uttar Pradesh,617730
O807620,2024-01-25 15:45:04,C101824,delivered,Lucknow,Uttar Pradesh,232772
O800011,2024-01-25 16:45:16,C102899,delivered,Mumbai,Maharashtra,378718
O801020,2024-01-25 18:27:30,C101988,delivered,Bengaluru,Karnataka,351324
O806450,2024-01-25 20:24:46,C101051,delivered,Nagpur,Maharashtra,603197
O800825,2024-01-25 22:13:39,C101929,delivered,Ahmedabad,Gujarat,459379
O806211,2024-01-25 22:25:50,C102038,delivered,Noida,Uttar Pradesh,345067
O808643,2024-01-25 23:35:53,C101489,delivered,Bhopal,Madhya Pradesh,556771
O803467,2024-01-25 23:48:32,C100695,delivered,Coimbatore,Tamil Nadu,423392
O810222,2024-01-26 00:06:58,C102293,delivered,Ahmedabad,Gujarat,573723
O801403,2024-01-26 00:46:30,C101016,shipped,Bhopal,Madhya Pradesh,690206
O800998,2024-01-26 03:22:07,C101761,delivered,Hyderabad,Telangana,648314
O811330,2024-01-26 03:57:28,C100642,delivered,Jaipur,Rajasthan,160893
O801596,2024-01-26 04:50:15,C100779,delivered,Mumbai,Maharashtra,474550
O808758,2024-01-26 06:32:24,C100759,returned,Nagpur,Maharashtra,355840
O801766,2024-01-26 07:31:30,C100628,processing,Kanpur,Uttar Pradesh,188097
O811035,2024-01-26 09:59:46,C100219,delivered,Ahmedabad,Gujarat,318542
O804833,2024-01-26 14:19:44,C100577,delivered,Indore,Madhya Pradesh,698843
O808530,2024-01-26 14:37:49,C102579,delivered,Nagpur,Maharashtra,344907
O804127,2024-01-26 14:53:07,C101549,delivered,Chennai,Tamil Nadu,230360
O803649,2024-01-26 16:33:47,C102497,delivered,Coimbatore,Tamil Nadu,364599
O805112,2024-01-26 17:54:22,C101246,returned,Surat,Gujarat,357652
O811318,2024-01-26 18:21:26,C102581,delivered,Coimbatore,Tamil Nadu,324601
O804114,2024-01-26 19:42:55,C100116,delivered,Delhi,Delhi,246262
O811596,2024-01-26 21:56:37,C101048,delivered,Ahmedabad,Gujarat,344417
O807225,2024-01-26 22:02:16,C100531,cancelled,Kanpur,Uttar Pradesh,574710
O807554,2024-01-26 23:43:50,C100598,delivered,Mysuru,Karnataka,190857
O810168,2024-01-26 23:44:16,C100059,delivered,Bhopal,Madhya Pradesh,143734
O811921,2024-01-26 23:59:44,C102369,delivered,Bhopal,Madhya Pradesh,455600
O808712,2024-01-27 00:34:34,C100152,delivered,Gurugram,Haryana,433860
O805140,2024-01-27 02:14:45,C101117,delivered,Ahmedabad,Gujarat,157850
O806612,2024-01-27 02:17:31,C102784,delivered,Bhopal,Madhya Pradesh,631317
O803402,2024-01-27 02:23:45,C100271,delivered,Jaipur,Rajasthan,442171
O807240,2024-01-27 02:38:08,C101953,returned,Bhopal,Madhya Pradesh,353722
O811684,2024-01-27 03:37:14,C100477,delivered,Bengaluru,Karnataka,686265
O800320,2024-01-27 04:11:56,C100250,delivered,Kolkata,West Bengal,182204
O809786,2024-01-27 06:05:14,C101137,returned,Kolkata,West Bengal,220290
O808607,2024-01-27 07:24:58,C100111,delivered,Mysuru,Karnataka,443636
O804344,2024-01-27 09:49:00,C102783,delivered,Indore,Madhya Pradesh,254535
O810364,2024-01-27 11:35:43,C101398,delivered,Nagpur,Maharashtra,230118
O806536,2024-01-27 11:48:17,C102041,delivered,Mysuru,Karnataka,290786
O807609,2024-01-27 12:45:26,C100233,delivered,Indore,Madhya Pradesh,550126
O809977,2024-01-27 14:52:43,C102106,delivered,Ahmedabad,Gujarat,626404
O810854,2024-01-27 16:26:00,C101521,delivered,Delhi,Delhi,342459
O808301,2024-01-27 16:49:15,C102170,processing,Ahmedabad,Gujarat,171032
O810395,2024-01-27 17:35:53,C101691,delivered,Bengaluru,Karnataka,390064
O801666,2024-01-27 17:37:22,C101331,delivered,Noida,Uttar Pradesh,182908
O809380,2024-01-27 18:57:39,C100743,delivered,Coimbatore,Tamil Nadu,212416
O806255,2024-01-27 19:51:50,C101251,delivered,Bhopal,Madhya Pradesh,621984
O811810,2024-01-27 20:24:00,C102571,cancelled,Coimbatore,Tamil Nadu,295102
O801125,2024-01-27 21:23:46,C100505,delivered,Mysuru,Karnataka,459937
O805883,2024-01-27 21:30:37,C100888,delivered,Chennai,Tamil Nadu,376145
O800511,2024-01-28 01:01:46,C100277,delivered,Chennai,Tamil Nadu,225981
O809376,2024-01-28 02:01:42,C102686,delivered,Coimbatore,Tamil Nadu,305543
O807943,2024-01-28 02:10:33,C100387,delivered,Lucknow,Uttar Pradesh,301848
O809745,2024-01-28 02:16:07,C101070,delivered,Gurugram,Haryana,374012
O800854,2024-01-28 03:28:06,C101441,delivered,Delhi,Delhi,423612
O806279,2024-01-28 05:18:12,C102437,delivered,Mysuru,Karnataka,641720
O803243,2024-01-28 06:41:09,C102231,delivered,Mysuru,Karnataka,462465
O801728,2024-01-28 09:36:36,C102406,delivered,Indore,Madhya Pradesh,399596
O802868,2024-01-28 09:50:54,C102181,delivered,Pune,Maharashtra,462475
O802780,2024-01-28 10:36:19,C100203,delivered,Pune,Maharashtra,329188
O801838,2024-01-28 10:53:29,C101448,processing,Ahmedabad,Gujarat,534861
O806841,2024-01-28 12:03:58,C100491,delivered,Jaipur,Rajasthan,147067
O801357,2024-01-28 16:06:25,C101917,delivered,Bengaluru,Karnataka,457692
O806075,2024-01-28 16:41:58,C100099,delivered,Gurugram,Haryana,167175
O807768,2024-01-28 17:43:31,C101876,delivered,Noida,Uttar Pradesh,298088
O807762,2024-01-28 19:23:31,C101892,delivered,Kanpur,Uttar Pradesh,448608
O804818,2024-01-28 19:42:32,C100336,cancelled,Pune,Maharashtra,282687
O810165,2024-01-28 22:11:52,C100505,delivered,Mysuru,Karnataka,459937
O803843,2024-01-28 22:40:30,C100999,delivered,Pune,Maharashtra,684586
O811963,2024-01-28 23:48:15,C101608,processing,Nagpur,Maharashtra,385455
O805425,2024-01-29 00:34:27,C102455,returned,Indore,Madhya Pradesh,307745
O802373,2024-01-29 03:12:15,C102628,delivered,Gurugram,Haryana,525794
O811672,2024-01-29 05:38:27,C102352,delivered,Bengaluru,Karnataka,270786
O804879,2024-01-29 06:47:27,C101552,delivered,Ahmedabad,Gujarat,224360
O803126,2024-01-29 07:58:05,C101588,delivered,Pune,Maharashtra,377885
O800192,2024-01-29 09:34:24,C101410,delivered,Bhopal,Madhya Pradesh,242955
O803854,2024-01-29 09:37:23,C102203,delivered,Noida,Uttar Pradesh,350740
O803097,2024-01-29 09:39:29,C101216,delivered,Kolkata,West Bengal,212537
O807574,2024-01-29 10:53:09,C100053,delivered,Mumbai,Maharashtra,525769
O811628,2024-01-29 11:04:42,C102957,processing,Nagpur,Maharashtra,276471
O809173,2024-01-29 11:59:56,C101522,delivered,Bengaluru,Karnataka,548092
O810472,2024-01-29 12:54:56,C101422,delivered,Kanpur,Uttar Pradesh,455753
O800155,2024-01-29 13:38:39,C102396,delivered,Indore,Madhya Pradesh,655007
O802829,2024-01-29 15:37:56,C100524,delivered,Mysuru,Karnataka,314829
O806442,2024-01-29 17:46:36,C102616,returned,Kanpur,Uttar Pradesh,203778
O809833,2024-01-29 17:55:16,C100036,delivered,Gurugram,Haryana,281172
O808399,2024-01-29 18:05:46,C102295,delivered,Lucknow,Uttar Pradesh,129659
O803229,2024-01-29 18:52:46,C101457,delivered,Jaipur,Rajasthan,236417
O801619,2024-01-29 19:12:02,C102172,returned,Kolkata,West Bengal,554161
O806351,2024-01-29 20:30:33,C102484,delivered,Gurugram,Haryana,518224
O809407,2024-01-29 21:06:42,C101687,returned,Mumbai,Maharashtra,345020
O800792,2024-01-29 23:44:56,C100912,delivered,Indore,Madhya Pradesh,491856
O800366,2024-01-30 00:12:12,C100691,delivered,Surat,Gujarat,563400
O801980,2024-01-30 00:22:33,C101208,delivered,Bengaluru,Karnataka,139717
O801306,2024-01-30 03:45:28,C102406,delivered,Indore,Madhya Pradesh,399596
O800653,2024-01-30 04:16:23,C100944,delivered,Nagpur,Maharashtra,211999
O811426,2024-01-30 06:36:25,C101479,delivered,Mysuru,Karnataka,294811
O809985,2024-01-30 07:17:26,C102203,returned,Noida,Uttar Pradesh,350740
O803434,2024-01-30 07:41:44,C100710,delivered,Gurugram,Haryana,498388
O804603,2024-01-30 07:53:22,C102018,delivered,Kanpur,Uttar Pradesh,520275
O800510,2024-01-30 09:58:46,C100292,delivered,Hyderabad,Telangana,346436
O805275,2024-01-30 11:18:08,C100017,delivered,Jaipur,Rajasthan,645633
O809143,2024-01-30 11:40:40,C100922,delivered,Hyderabad,Telangana,389934
O800296,2024-01-30 16:40:44,C100821,delivered,Gurugram,Haryana,227827
O807549,2024-01-30 16:47:42,C100357,shipped,Chennai,Tamil Nadu,407789
O801824,2024-01-30 18:03:29,C101796,shipped,Gurugram,Haryana,247405
O809873,2024-01-30 20:39:03,C100803,processing,Coimbatore,Tamil Nadu,141568
O809458,2024-01-30 20:58:28,C100309,delivered,Mysuru,Karnataka,591930
O811303,2024-01-30 21:39:43,C100116,delivered,Delhi,Delhi,246262
O810001,2024-01-30 23:14:42,C101216,delivered,Kolkata,West Bengal,212537
O803721,2024-01-30 23:40:15,C100104,delivered,Coimbatore,Tamil Nadu,227752
O805651,2024-01-31 00:02:57,C102587,processing,Jaipur,Rajasthan,598241
O811532,2024-01-31 01:32:25,C100385,processing,Chennai,Tamil Nadu,285885
O806609,2024-01-31 01:43:50,C102146,delivered,Nagpur,Maharashtra,643292
O808286,2024-01-31 02:03:12,C101385,delivered,Lucknow,Uttar Pradesh,349644
O808525,2024-01-31 03:46:14,C100730,delivered,Nagpur,Maharashtra,310940
O801879,2024-01-31 05:29:30,C102331,delivered,Ahmedabad,Gujarat,278157
O807953,2024-01-31 07:26:18,C101554,delivered,Kanpur,Uttar Pradesh,699306
O806309,2024-01-31 09:42:41,C102825,delivered,Kolkata,West Bengal,382204
O809727,2024-01-31 09:51:24,C100558,delivered,Bhopal,Madhya Pradesh,405515
O807750,2024-01-31 10:07:45,C102657,shipped,Ahmedabad,Gujarat,218352
O800024,2024-01-31 11:50:59,C102890,delivered,Kanpur,Uttar Pradesh,447109
O810574,2024-01-31 12:24:33,C100373,delivered,Indore,Madhya Pradesh,142583
O804628,2024-01-31 15:49:46,C100975,delivered,Kolkata,West Bengal,120207
O811807,2024-01-31 18:45:40,C100250,delivered,Kolkata,West Bengal,182204
O804254,2024-01-31 18:48:40,C101724,delivered,Lucknow,Uttar Pradesh,455173
O811321,2024-01-31 20:17:24,C101339,delivered,Bhopal,Madhya Pradesh,494922
O800901,2024-01-31 21:20:44,C101025,delivered,Nagpur,Maharashtra,224310
O800266,2024-01-31 22:29:29,C102873,delivered,Gurugram,Haryana,626754
O805467,2024-02-01 00:24:13,C100626,delivered,Coimbatore,Tamil Nadu,418444
O801794,2024-02-01 05:50:12,C102634,delivered,Mumbai,Maharashtra,176266
O807603,2024-02-01 07:33:30,C100664,cancelled,Nagpur,Maharashtra,245797
O805247,2024-02-01 07:48:21,C102077,delivered,Mumbai,Maharashtra,590579
O803550,2024-02-01 10:03:56,C101147,delivered,Delhi,Delhi,329073
O806553,2024-02-01 11:17:05,C102158,delivered,Gurugram,Haryana,289614
O800105,2024-02-01 14:41:45,C102573,delivered,Coimbatore,Tamil Nadu,347469
O805370,2024-02-01 15:01:07,C102963,returned,Gurugram,Haryana,338629
O805535,2024-02-01 15:13:17,C102627,processing,Chennai,Tamil Nadu,348217
O807644,2024-02-01 16:09:37,C101967,delivered,Mysuru,Karnataka,115914
O801492,2024-02-01 17:45:53,C102477,delivered,Gurugram,Haryana,344295
O807718,2024-02-01 18:29:56,C100234,delivered,Nagpur,Maharashtra,591756
O805190,2024-02-01 19:01:48,C100869,delivered,Hyderabad,Telangana,477482
O811659,2024-02-01 20:53:03,C100839,delivered,Nagpur,Maharashtra,187442
O801605,2024-02-01 21:38:28,C102967,delivered,Indore,Madhya Pradesh,648207
O810777,2024-02-01 22:00:47,C102569,delivered,Indore,Madhya Pradesh,538906
O809271,2024-02-01 22:48:44,C102961,delivered,Delhi,Delhi,636657
O807278,2024-02-02 00:02:58,C100838,cancelled,Coimbatore,Tamil Nadu,530331
O803034,2024-02-02 00:46:24,C100914,shipped,Hyderabad,Telangana,494793
O802311,2024-02-02 00:47:56,C100201,delivered,Delhi,Delhi,271792
O803753,2024-02-02 02:37:54,C102931,returned,Surat,Gujarat,437407
O807926,2024-02-02 06:31:46,C101963,delivered,Delhi,Delhi,400515
O803391,2024-02-02 07:36:39,C102972,shipped,Mumbai,Maharashtra,446564
O805869,2024-02-02 07:47:16,C102775,delivered,Noida,Uttar Pradesh,422604
O802706,2024-02-02 08:54:50,C101290,delivered,Bengaluru,Karnataka,673506
O811804,2024-02-02 11:17:21,C102130,delivered,Delhi,Delhi,133880
O800820,2024-02-02 12:22:35,C101406,processing,Chennai,Tamil Nadu,348117
O805092,2024-02-02 12:51:54,C100352,delivered,Chennai,Tamil Nadu,393473
O806136,2024-02-02 12:54:41,C100588,processing,Bhopal,Madhya Pradesh,178122
O810082,2024-02-02 14:38:47,C102934,returned,Kanpur,Uttar Pradesh,638419
O810138,2024-02-02 15:28:27,C101709,delivered,Indore,Madhya Pradesh,314249
O807066,2024-02-02 17:26:25,C100556,cancelled,Delhi,Delhi,299977
O811912,2024-02-02 18:52:16,C100142,delivered,Coimbatore,Tamil Nadu,367231
O805924,2024-02-02 19:55:20,C102410,delivered,Kanpur,Uttar Pradesh,252770
O808300,2024-02-02 20:37:05,C101483,delivered,Indore,Madhya Pradesh,160818
O803950,2024-02-02 21:50:08,C100657,delivered,Gurugram,Haryana,565753
O800462,2024-02-03 02:08:05,C102840,delivered,Bengaluru,Karnataka,393590
O809103,2024-02-03 03:19:45,C102116,delivered,Nagpur,Maharashtra,140916
O801350,2024-02-03 04:38:13,C102831,delivered,Bengaluru,Karnataka,371757
O808859,2024-02-03 04:51:59,C100379,delivered,Nagpur,Maharashtra,377439
O811649,2024-02-03 05:51:28,C100552,cancelled,Coimbatore,Tamil Nadu,696510
O803027,2024-02-03 05:57:01,C102371,delivered,Pune,Maharashtra,358924
O804464,2024-02-03 06:32:06,C101570,delivered,Nagpur,Maharashtra,242915
O804601,2024-02-03 10:27:38,C100902,delivered,Surat,Gujarat,455695
O810374,2024-02-03 10:57:33,C100871,delivered,Kanpur,Uttar Pradesh,452059
O809979,2024-02-03 11:10:55,C102905,cancelled,Coimbatore,Tamil Nadu,592898
O810712,2024-02-03 13:09:47,C101550,returned,Pune,Maharashtra,577726
O808177,2024-02-03 15:24:15,C101579,delivered,Kanpur,Uttar Pradesh,329882
O811719,2024-02-03 15:46:43,C101773,cancelled,Lucknow,Uttar Pradesh,374837
O810505,2024-02-03 16:29:36,C100694,delivered,Gurugram,Haryana,285746
O804022,2024-02-03 20:20:59,C100735,cancelled,Mysuru,Karnataka,593075
O802845,2024-02-03 21:17:28,C101806,delivered,Mumbai,Maharashtra,384073
O804583,2024-02-03 23:02:19,C102075,delivered,Mumbai,Maharashtra,665611
O811239,2024-02-04 00:12:20,C100766,delivered,Lucknow,Uttar Pradesh,468332
O811964,2024-02-04 00:50:23,C101493,delivered,Coimbatore,Tamil Nadu,511468
O803820,2024-02-04 01:12:17,C100412,returned,Bhopal,Madhya Pradesh,296023
O802121,2024-02-04 02:19:39,C102936,delivered,Pune,Maharashtra,568189
O811673,2024-02-04 02:26:11,C101249,delivered,Jaipur,Rajasthan,576961
O810888,2024-02-04 06:03:32,C101385,cancelled,Lucknow,Uttar Pradesh,349644
O800765,2024-02-04 06:16:31,C100412,cancelled,Bhopal,Madhya Pradesh,296023
O802672,2024-02-04 07:10:21,C102244,delivered,Hyderabad,Telangana,625340
O800402,2024-02-04 07:51:55,C102856,processing,Bengaluru,Karnataka,237922
O809273,2024-02-04 08:22:28,C102805,delivered,Noida,Uttar Pradesh,432666
O802986,2024-02-04 09:03:53,C102668,delivered,Surat,Gujarat,242957
O808634,2024-02-04 09:38:10,C100857,delivered,Bengaluru,Karnataka,695768
O801647,2024-02-04 09:49:04,C102107,delivered,Hyderabad,Telangana,447864
O803572,2024-02-04 12:34:03,C101963,processing,Delhi,Delhi,400515
O811514,2024-02-04 14:21:23,C101509,delivered,Kolkata,West Bengal,362411
O806048,2024-02-04 15:51:53,C102398,delivered,Noida,Uttar Pradesh,624583
O801279,2024-02-04 18:23:00,C101232,delivered,Chennai,Tamil Nadu,478709
O811729,2024-02-04 20:03:30,C102583,delivered,Mysuru,Karnataka,294286
