order_id,shipment_date,expected_delivery_date,delivery_date,on_time_delivery
O805809,2024-01-19 15:02:23,2024-01-24 15:02:23,,
O809767,2024-01-19 15:35:02,2024-01-22 15:35:02,2024-01-22 15:35:02,1.0
O805891,2024-01-20 16:28:17,2024-01-24 16:28:17,,
O802266,2024-01-19 17:14:03,2024-01-23 17:14:03,2024-01-27 17:14:03,0.0
O811523,2024-01-20 18:18:42,2024-01-22 18:18:42,2024-01-22 18:18:42,1.0
O802654,2024-01-20 18:22:28,2024-01-23 18:22:28,2024-01-23 18:22:28,1.0
O801956,2024-01-21 03:23:36,2024-01-24 03:23:36,,
O811158,2024-01-20 04:03:33,2024-01-24 04:03:33,2024-01-24 04:03:33,1.0
O808462,2024-01-20 04:16:18,2024-01-24 04:16:18,2024-01-24 04:16:18,1.0
O809741,2024-01-20 04:46:29,2024-01-24 04:46:29,2024-01-24 04:46:29,1.0
O804665,2024-01-20 05:27:37,2024-01-23 05:27:37,2024-01-23 05:27:37,1.0
O810989,2024-01-20 06:53:23,2024-01-22 06:53:23,2024-01-22 06:53:23,1.0
O805829,2024-01-20 07:26:56,2024-01-22 07:26:56,,
O808052,2024-01-20 09:03:33,2024-01-23 09:03:33,2024-01-23 09:03:33,1.0
O811469,2024-01-21 09:17:22,2024-01-23 09:17:22,2024-01-23 09:17:22,1.0
O811462,2024-01-20 12:18:05,2024-01-25 12:18:05,2024-01-25 12:18:05,1.0
O804853,2024-01-20 13:19:35,2024-01-22 13:19:35,2024-01-22 13:19:35,1.0
O808545,2024-01-21 15:13:00,2024-01-25 15:13:00,2024-01-25 15:13:00,1.0
O801886,2024-01-20 17:02:59,2024-01-24 17:02:59,2024-01-24 17:02:59,1.0
O802236,2024-01-21 17:52:30,2024-01-25 17:52:30,2024-01-25 17:52:30,1.0
O802999,2024-01-20 20:57:43,2024-01-23 20:57:43,2024-01-23 20:57:43,1.0
O802643,2024-01-20 21:21:18,2024-01-25 21:21:18,,
O810173,2024-01-22 00:40:04,2024-01-24 00:40:04,2024-01-24 00:40:04,1.0
O809334,2024-01-21 03:51:28,2024-01-27 03:51:28,2024-01-27 03:51:28,1.0
O806053,2024-01-21 07:09:47,2024-01-26 07:09:47,2024-01-26 07:09:47,1.0
O800531,2024-01-22 08:23:05,2024-01-26 08:23:05,2024-01-30 08:23:05,0.0
O806034,2024-01-21 10:20:59,2024-01-23 10:20:59,2024-01-23 10:20:59,1.0
O801825,2024-01-21 10:49:23,2024-01-23 10:49:23,2024-01-23 10:49:23,1.0
O805163,2024-01-22 12:06:11,2024-01-24 12:06:11,2024-01-24 12:06:11,1.0
O810443,2024-01-21 14:02:37,2024-01-25 14:02:37,2024-01-25 14:02:37,1.0
O805631,2024-01-21 14:22:43,2024-01-25 14:22:43,2024-01-25 14:22:43,1.0
O804374,2024-01-21 17:51:24,2024-01-26 17:51:24,,
O803003,2024-01-22 17:52:40,2024-01-26 17:52:40,2024-01-26 17:52:40,1.0
O803297,2024-01-22 18:24:44,2024-01-26 18:24:44,2024-01-26 18:24:44,1.0
O810821,2024-01-21 19:01:15,2024-01-27 19:01:15,,
O801987,2024-01-22 19:39:55,2024-01-25 19:39:55,2024-01-25 19:39:55,1.0
O802479,2024-01-21 20:28:28,2024-01-25 20:28:28,2024-01-25 20:28:28,1.0
O806277,2024-01-21 23:01:30,2024-01-24 23:01:30,2024-01-24 23:01:30,1.0
O808565,2024-01-22 23:37:08,2024-01-27 23:37:08,2024-01-31 23:37:08,0.0
O803055,2024-01-22 00:48:44,2024-01-26 00:48:44,2024-01-26 00:48:44,1.0
O800892,2024-01-22 02:40:11,2024-01-26 02:40:11,,
O810020,2024-01-22 04:08:46,2024-01-26 04:08:46,2024-01-26 04:08:46,1.0
O808240,2024-01-23 04:43:42,2024-01-25 04:43:42,2024-01-25 04:43:42,1.0
O808185,2024-01-22 07:10:21,2024-01-26 07:10:21,2024-01-26 07:10:21,1.0
O802615,2024-01-23 09:13:54,2024-01-25 09:13:54,2024-01-25 09:13:54,1.0
O808601,2024-01-23 10:27:01,2024-01-26 10:27:01,2024-01-26 10:27:01,1.0
O807523,2024-01-22 11:09:52,2024-01-24 11:09:52,,
O805553,2024-01-23 11:11:51,2024-01-26 11:11:51,2024-01-26 11:11:51,1.0
O800805,2024-01-23 13:34:07,2024-01-27 13:34:07,2024-01-27 13:34:07,1.0
O810596,2024-01-22 14:21:00,2024-01-25 14:21:00,2024-01-25 14:21:00,1.0
O804494,2024-01-22 15:02:44,2024-01-25 15:02:44,2024-01-25 15:02:44,1.0
O804501,2024-01-23 16:57:16,2024-01-26 16:57:16,2024-01-26 16:57:16,1.0
O808135,2024-01-23 17:08:56,2024-01-28 17:08:56,2024-02-01 17:08:56,0.0
O806001,2024-01-22 19:36:14,2024-01-27 19:36:14,2024-01-27 19:36:14,1.0
O801080,2024-01-23 23:49:47,2024-01-25 23:49:47,2024-01-25 23:49:47,1.0
O811859,2024-01-24 01:34:10,2024-01-29 01:34:10,2024-01-29 01:34:10,1.0
O802933,2024-01-24 06:07:50,2024-01-27 06:07:50,2024-01-27 06:07:50,1.0
O805110,2024-01-23 06:20:25,2024-01-25 06:20:25,,
O811827,2024-01-24 06:33:13,2024-01-29 06:33:13,2024-01-29 06:33:13,1.0
O800319,2024-01-23 07:07:38,2024-01-27 07:07:38,2024-01-31 07:07:38,0.0
O810621,2024-01-23 07:38:02,2024-01-27 07:38:02,2024-01-30 07:38:02,0.0
O805236,2024-01-24 08:13:30,2024-01-29 08:13:30,,
O805287,2024-01-23 08:38:06,2024-01-27 08:38:06,2024-01-27 08:38:06,1.0
O807616,2024-01-24 09:15:16,2024-01-26 09:15:16,2024-01-26 09:15:16,1.0
O804433,2024-01-24 09:21:38,2024-01-26 09:21:38,2024-01-26 09:21:38,1.0
O805320,2024-01-23 10:12:16,2024-01-27 10:12:16,,
O806066,2024-01-23 11:25:35,2024-01-26 11:25:35,2024-01-26 11:25:35,1.0
O806199,2024-01-24 12:25:48,2024-01-26 12:25:48,,
O811042,2024-01-24 13:20:10,2024-01-28 13:20:10,2024-01-28 13:20:10,1.0
O809735,2024-01-23 13:33:15,2024-01-26 13:33:15,2024-01-26 13:33:15,1.0
O801921,2024-01-24 14:00:53,2024-01-28 14:00:53,,
O803711,2024-01-23 14:03:40,2024-01-27 14:03:40,2024-01-27 14:03:40,1.0
O803352,2024-01-24 14:56:15,2024-01-27 14:56:15,2024-01-27 14:56:15,1.0
O804125,2024-01-24 17:15:42,2024-01-29 17:15:42,2024-01-29 17:15:42,1.0
O802559,2024-01-24 20:52:32,2024-01-25 20:52:32,2024-01-25 20:52:32,1.0
O807057,2024-01-24 21:56:12,2024-01-25 21:56:12,2024-01-25 21:56:12,1.0
O811803,2024-01-24 22:19:55,2024-01-26 22:19:55,,
O807125,2024-01-25 00:04:10,2024-01-28 00:04:10,2024-01-28 00:04:10,1.0
O800526,2024-01-25 00:49:30,2024-01-30 00:49:30,2024-01-30 00:49:30,1.0
O800357,2024-01-24 03:05:18,2024-01-27 03:05:18,2024-01-27 03:05:18,1.0
O801131,2024-01-25 04:31:49,2024-01-27 04:31:49,,
O811466,2024-01-24 10:01:46,2024-01-28 10:01:46,,
O809423,2024-01-24 10:08:35,2024-01-30 10:08:35,2024-01-30 10:08:35,1.0
O808420,2024-01-24 12:47:47,2024-01-27 12:47:47,,
O804699,2024-01-24 12:53:41,2024-01-28 12:53:41,2024-01-28 12:53:41,1.0
O809446,2024-01-24 13:49:51,2024-01-29 13:49:51,2024-02-02 13:49:51,0.0
O807854,2024-01-24 16:24:42,2024-01-27 16:24:42,2024-01-27 16:24:42,1.0
O808647,2024-01-25 18:09:58,2024-01-27 18:09:58,2024-01-29 18:09:58,0.0
O808771,2024-01-24 18:27:02,2024-01-28 18:27:02,2024-01-28 18:27:02,1.0
O802069,2024-01-24 18:42:49,2024-01-29 18:42:49,2024-01-29 18:42:49,1.0
O808333,2024-01-25 20:10:38,2024-01-27 20:10:38,2024-01-27 20:10:38,1.0
O802404,2024-01-25 01:04:27,2024-01-30 01:04:27,2024-01-30 01:04:27,1.0
O802577,2024-01-26 03:49:16,2024-01-28 03:49:16,2024-02-02 03:49:16,0.0
O808158,2024-01-25 03:50:44,2024-01-29 03:50:44,2024-01-29 03:50:44,1.0
O806390,2024-01-25 06:01:56,2024-01-28 06:01:56,,
O806869,2024-01-25 07:36:38,2024-01-28 07:36:38,,
O806284,2024-01-26 09:15:16,2024-01-28 09:15:16,2024-01-28 09:15:16,1.0
O801594,2024-01-26 10:35:22,2024-01-29 10:35:22,2024-01-29 10:35:22,1.0
O800718,2024-01-26 11:03:35,2024-01-28 11:03:35,,
O804406,2024-01-25 11:26:37,2024-01-28 11:26:37,2024-01-28 11:26:37,1.0
O810875,2024-01-26 12:33:17,2024-01-29 12:33:17,2024-01-29 12:33:17,1.0
O804578,2024-01-26 13:21:12,2024-01-27 13:21:12,2024-01-27 13:21:12,1.0
O805375,2024-01-26 13:49:21,2024-01-29 13:49:21,2024-01-29 13:49:21,1.0
O801994,2024-01-25 15:39:34,2024-01-29 15:39:34,2024-01-29 15:39:34,1.0
O807620,2024-01-25 15:45:04,2024-01-31 15:45:04,2024-01-31 15:45:04,1.0
O800011,2024-01-25 16:45:16,2024-01-29 16:45:16,2024-01-29 16:45:16,1.0
O801020,2024-01-25 18:27:30,2024-01-29 18:27:30,2024-01-29 18:27:30,1.0
O806450,2024-01-25 20:24:46,2024-01-29 20:24:46,2024-01-29 20:24:46,1.0
O800825,2024-01-26 22:13:39,2024-01-31 22:13:39,2024-01-31 22:13:39,1.0
O806211,2024-01-25 22:25:50,2024-01-28 22:25:50,2024-01-28 22:25:50,1.0
O808643,2024-01-25 23:35:53,2024-01-29 23:35:53,2024-01-29 23:35:53,1.0
O803467,2024-01-26 23:48:32,2024-01-29 23:48:32,2024-01-29 23:48:32,1.0
O810222,2024-01-26 00:06:58,2024-01-29 00:06:58,2024-01-29 00:06:58,1.0
O801403,2024-01-27 00:46:30,2024-01-29 00:46:30,,
O800998,2024-01-26 03:22:07,2024-01-29 03:22:07,2024-01-29 03:22:07,1.0
O811330,2024-01-26 03:57:28,2024-01-29 03:57:28,2024-01-29 03:57:28,1.0
O801596,2024-01-27 04:50:15,2024-01-29 04:50:15,2024-01-29 04:50:15,1.0
O808758,2024-01-26 06:32:24,2024-01-29 06:32:24,,
O801766,2024-01-26 07:31:30,2024-01-31 07:31:30,,
O811035,2024-01-26 09:59:46,2024-01-30 09:59:46,2024-01-30 09:59:46,1.0
O804833,2024-01-27 14:19:44,2024-01-30 14:19:44,2024-01-30 14:19:44,1.0
O808530,2024-01-26 14:37:49,2024-02-01 14:37:49,2024-02-01 14:37:49,1.0
O804127,2024-01-26 14:53:07,2024-01-29 14:53:07,2024-01-29 14:53:07,1.0
O803649,2024-01-26 16:33:47,2024-01-29 16:33:47,2024-01-29 16:33:47,1.0
O805112,2024-01-26 17:54:22,2024-01-29 17:54:22,,
O811318,2024-01-26 18:21:26,2024-01-30 18:21:26,2024-01-30 18:21:26,1.0
O804114,2024-01-26 19:42:55,2024-01-29 19:42:55,2024-01-29 19:42:55,1.0
O811596,2024-01-27 21:56:37,2024-01-29 21:56:37,2024-01-29 21:56:37,1.0
O807225,2024-01-27 22:02:16,2024-01-30 22:02:16,,
O807554,2024-01-26 23:43:50,2024-01-31 23:43:50,2024-01-31 23:43:50,1.0
O810168,2024-01-26 23:44:16,2024-01-29 23:44:16,2024-01-29 23:44:16,1.0
O811921,2024-01-27 23:59:44,2024-01-30 23:59:44,2024-01-30 23:59:44,1.0
O808712,2024-01-28 00:34:34,2024-01-30 00:34:34,2024-01-30 00:34:34,1.0
O805140,2024-01-28 02:14:45,2024-02-01 02:14:45,2024-02-01 02:14:45,1.0
O806612,2024-01-27 02:17:31,2024-01-31 02:17:31,2024-01-31 02:17:31,1.0
O803402,2024-01-28 02:23:45,2024-01-30 02:23:45,2024-01-30 02:23:45,1.0
O807240,2024-01-27 02:38:08,2024-02-01 02:38:08,,
O811684,2024-01-28 03:37:14,2024-01-31 03:37:14,2024-01-31 03:37:14,1.0
O800320,2024-01-27 04:11:56,2024-01-31 04:11:56,2024-01-31 04:11:56,1.0
O809786,2024-01-27 06:05:14,2024-01-31 06:05:14,,
O808607,2024-01-27 07:24:58,2024-02-02 07:24:58,2024-02-02 07:24:58,1.0
O804344,2024-01-28 09:49:00,2024-01-29 09:49:00,2024-01-29 09:49:00,1.0
O810364,2024-01-27 11:35:43,2024-01-31 11:35:43,2024-01-31 11:35:43,1.0
O806536,2024-01-28 11:48:17,2024-01-31 11:48:17,2024-01-31 11:48:17,1.0
O807609,2024-01-27 12:45:26,2024-02-01 12:45:26,2024-02-01 12:45:26,1.0
O809977,2024-01-27 14:52:43,2024-01-29 14:52:43,2024-02-02 14:52:43,0.0
O810854,2024-01-28 16:26:00,2024-01-30 16:26:00,2024-01-30 16:26:00,1.0
O808301,2024-01-27 16:49:15,2024-02-02 16:49:15,,
O810395,2024-01-28 17:35:53,2024-01-31 17:35:53,2024-01-31 17:35:53,1.0
O801666,2024-01-28 17:37:22,2024-01-31 17:37:22,2024-01-31 17:37:22,1.0
O809380,2024-01-27 18:57:39,2024-01-31 18:57:39,2024-01-31 18:57:39,1.0
O806255,2024-01-28 19:51:50,2024-02-01 19:51:50,2024-02-05 19:51:50,0.0
O811810,2024-01-27 20:24:00,2024-01-29 20:24:00,,
O801125,2024-01-27 21:23:46,2024-01-29 21:23:46,2024-01-29 21:23:46,1.0
O805883,2024-01-28 21:30:37,2024-01-31 21:30:37,2024-01-31 21:30:37,1.0
O800511,2024-01-28 01:01:46,2024-02-02 01:01:46,2024-02-02 01:01:46,1.0
O809376,2024-01-28 02:01:42,2024-02-01 02:01:42,2024-02-01 02:01:42,1.0
O807943,2024-01-29 02:10:33,2024-02-01 02:10:33,2024-02-01 02:10:33,1.0
O809745,2024-01-29 02:16:07,2024-02-02 02:16:07,2024-02-02 02:16:07,1.0
O800854,2024-01-29 03:28:06,2024-01-30 03:28:06,2024-01-30 03:28:06,1.0
O806279,2024-01-29 05:18:12,2024-02-01 05:18:12,2024-02-01 05:18:12,1.0
O803243,2024-01-28 06:41:09,2024-01-31 06:41:09,2024-02-04 06:41:09,0.0
O801728,2024-01-28 09:36:36,2024-02-02 09:36:36,2024-02-02 09:36:36,1.0
O802868,2024-01-28 09:50:54,2024-02-02 09:50:54,2024-02-02 09:50:54,1.0
O802780,2024-01-28 10:36:19,2024-01-30 10:36:19,2024-01-30 10:36:19,1.0
O801838,2024-01-29 10:53:29,2024-02-03 10:53:29,,
O806841,2024-01-28 12:03:58,2024-01-31 12:03:58,2024-01-31 12:03:58,1.0
O801357,2024-01-28 16:06:25,2024-01-30 16:06:25,2024-01-30 16:06:25,1.0
O806075,2024-01-28 16:41:58,2024-01-31 16:41:58,2024-01-31 16:41:58,1.0
O807768,2024-01-28 17:43:31,2024-02-02 17:43:31,2024-02-02 17:43:31,1.0
O807762,2024-01-29 19:23:31,2024-02-01 19:23:31,2024-02-01 19:23:31,1.0
O804818,2024-01-29 19:42:32,2024-02-01 19:42:32,,
O810165,2024-01-29 22:11:52,2024-02-01 22:11:52,2024-02-06 22:11:52,0.0
O803843,2024-01-29 22:40:30,2024-01-30 22:40:30,2024-01-30 22:40:30,1.0
O811963,2024-01-29 23:48:15,2024-02-01 23:48:15,,
O805425,2024-01-30 00:34:27,2024-02-04 00:34:27,,
O802373,2024-01-30 03:12:15,2024-02-02 03:12:15,2024-02-02 03:12:15,1.0
O811672,2024-01-29 05:38:27,2024-02-01 05:38:27,2024-02-01 05:38:27,1.0
O804879,2024-01-29 06:47:27,2024-02-01 06:47:27,2024-02-01 06:47:27,1.0
O803126,2024-01-29 07:58:05,2024-02-01 07:58:05,2024-02-01 07:58:05,1.0
O800192,2024-01-30 09:34:24,2024-02-04 09:34:24,2024-02-04 09:34:24,1.0
O803854,2024-01-29 09:37:23,2024-02-04 09:37:23,2024-02-04 09:37:23,1.0
O803097,2024-01-30 09:39:29,2024-02-01 09:39:29,2024-02-01 09:39:29,1.0
O807574,2024-01-30 10:53:09,2024-01-31 10:53:09,2024-02-04 10:53:09,0.0
O811628,2024-01-30 11:04:42,2024-02-01 11:04:42,,
O809173,2024-01-30 11:59:56,2024-02-02 11:59:56,2024-02-02 11:59:56,1.0
O810472,2024-01-29 12:54:56,2024-02-03 12:54:56,2024-02-03 12:54:56,1.0
O800155,2024-01-29 13:38:39,2024-02-01 13:38:39,2024-02-01 13:38:39,1.0
O802829,2024-01-30 15:37:56,2024-02-02 15:37:56,2024-02-02 15:37:56,1.0
O806442,2024-01-30 17:46:36,2024-01-31 17:46:36,,
O809833,2024-01-29 17:55:16,2024-02-02 17:55:16,2024-02-02 17:55:16,1.0
O808399,2024-01-29 18:05:46,2024-02-02 18:05:46,2024-02-02 18:05:46,1.0
O803229,2024-01-30 18:52:46,2024-01-31 18:52:46,2024-01-31 18:52:46,1.0
O801619,2024-01-29 19:12:02,2024-02-01 19:12:02,,
O806351,2024-01-30 20:30:33,2024-02-01 20:30:33,2024-02-01 20:30:33,1.0
O809407,2024-01-29 21:06:42,2024-02-03 21:06:42,,
O800792,2024-01-30 23:44:56,2024-02-02 23:44:56,2024-02-05 23:44:56,0.0
O800366,2024-01-31 00:12:12,2024-02-03 00:12:12,2024-02-03 00:12:12,1.0
O801980,2024-01-30 00:22:33,2024-02-02 00:22:33,2024-02-02 00:22:33,1.0
O801306,2024-01-30 03:45:28,2024-02-02 03:45:28,2024-02-04 03:45:28,0.0
O800653,2024-01-31 04:16:23,2024-02-02 04:16:23,2024-02-02 04:16:23,1.0
O811426,2024-01-30 06:36:25,2024-02-02 06:36:25,2024-02-02 06:36:25,1.0
O809985,2024-01-31 07:17:26,2024-02-05 07:17:26,,
O803434,2024-01-31 07:41:44,2024-02-02 07:41:44,2024-02-02 07:41:44,1.0
O804603,2024-01-30 07:53:22,2024-02-02 07:53:22,2024-02-02 07:53:22,1.0
O800510,2024-01-31 09:58:46,2024-02-02 09:58:46,2024-02-02 09:58:46,1.0
O805275,2024-01-30 11:18:08,2024-02-02 11:18:08,2024-02-02 11:18:08,1.0
O809143,2024-01-30 11:40:40,2024-02-02 11:40:40,2024-02-02 11:40:40,1.0
O800296,2024-01-31 16:40:44,2024-02-02 16:40:44,2024-02-02 16:40:44,1.0
O807549,2024-01-31 16:47:42,2024-02-03 16:47:42,,
O801824,2024-01-30 18:03:29,2024-02-01 18:03:29,,
O809873,2024-01-31 20:39:03,2024-02-03 20:39:03,,
O809458,2024-01-31 20:58:28,2024-02-02 20:58:28,2024-02-02 20:58:28,1.0
O811303,2024-01-30 21:39:43,2024-02-04 21:39:43,2024-02-04 21:39:43,1.0
O810001,2024-01-31 23:14:42,2024-02-02 23:14:42,2024-02-02 23:14:42,1.0
O803721,2024-01-30 23:40:15,2024-02-01 23:40:15,2024-02-01 23:40:15,1.0
O805651,2024-02-01 00:02:57,2024-02-05 00:02:57,,
O811532,2024-02-01 01:32:25,2024-02-04 01:32:25,,
O806609,2024-02-01 01:43:50,2024-02-03 01:43:50,2024-02-03 01:43:50,1.0
O808286,2024-01-31 02:03:12,2024-02-04 02:03:12,2024-02-04 02:03:12,1.0
O808525,2024-01-31 03:46:14,2024-02-04 03:46:14,2024-02-04 03:46:14,1.0
O801879,2024-01-31 05:29:30,2024-02-04 05:29:30,2024-02-04 05:29:30,1.0
O807953,2024-02-01 07:26:18,2024-02-03 07:26:18,2024-02-03 07:26:18,1.0
O806309,2024-01-31 09:42:41,2024-02-02 09:42:41,2024-02-02 09:42:41,1.0
O809727,2024-02-01 09:51:24,2024-02-05 09:51:24,2024-02-05 09:51:24,1.0
O807750,2024-02-01 10:07:45,2024-02-02 10:07:45,,
O800024,2024-01-31 11:50:59,2024-02-03 11:50:59,2024-02-03 11:50:59,1.0
O810574,2024-01-31 12:24:33,2024-02-03 12:24:33,2024-02-03 12:24:33,1.0
O804628,2024-02-01 15:49:46,2024-02-03 15:49:46,2024-02-03 15:49:46,1.0
O811807,2024-02-01 18:45:40,2024-02-03 18:45:40,2024-02-03 18:45:40,1.0
O804254,2024-01-31 18:48:40,2024-02-05 18:48:40,2024-02-05 18:48:40,1.0
O811321,2024-02-01 20:17:24,2024-02-05 20:17:24,2024-02-05 20:17:24,1.0
O800901,2024-01-31 21:20:44,2024-02-02 21:20:44,2024-02-02 21:20:44,1.0
O800266,2024-02-01 22:29:29,2024-02-05 22:29:29,2024-02-05 22:29:29,1.0
O805467,2024-02-02 00:24:13,2024-02-03 00:24:13,2024-02-03 00:24:13,1.0
O801794,2024-02-01 05:50:12,2024-02-06 05:50:12,2024-02-06 05:50:12,1.0
O807603,2024-02-01 07:33:30,2024-02-04 07:33:30,,
O805247,2024-02-02 07:48:21,2024-02-03 07:48:21,2024-02-03 07:48:21,1.0
O803550,2024-02-01 10:03:56,2024-02-07 10:03:56,2024-02-07 10:03:56,1.0
O806553,2024-02-02 11:17:05,2024-02-05 11:17:05,2024-02-05 11:17:05,1.0
O800105,2024-02-01 14:41:45,2024-02-04 14:41:45,2024-02-04 14:41:45,1.0
O805370,2024-02-02 15:01:07,2024-02-03 15:01:07,,
O805535,2024-02-01 15:13:17,2024-02-03 15:13:17,,
O807644,2024-02-01 16:09:37,2024-02-05 16:09:37,2024-02-05 16:09:37,1.0
O801492,2024-02-01 17:45:53,2024-02-07 17:45:53,2024-02-07 17:45:53,1.0
O807718,2024-02-01 18:29:56,2024-02-06 18:29:56,2024-02-06 18:29:56,1.0
O805190,2024-02-02 19:01:48,2024-02-05 19:01:48,2024-02-05 19:01:48,1.0
O811659,2024-02-01 20:53:03,2024-02-04 20:53:03,2024-02-04 20:53:03,1.0
O801605,2024-02-01 21:38:28,2024-02-03 21:38:28,2024-02-03 21:38:28,1.0
O810777,2024-02-01 22:00:47,2024-02-04 22:00:47,2024-02-04 22:00:47,1.0
O809271,2024-02-02 22:48:44,2024-02-06 22:48:44,2024-02-06 22:48:44,1.0
O807278,2024-02-02 00:02:58,2024-02-06 00:02:58,,
O803034,2024-02-03 00:46:24,2024-02-08 00:46:24,,
O802311,2024-02-02 00:47:56,2024-02-05 00:47:56,2024-02-05 00:47:56,1.0
O803753,2024-02-03 02:37:54,2024-02-05 02:37:54,,
O807926,2024-02-03 06:31:46,2024-02-06 06:31:46,2024-02-06 06:31:46,1.0
O803391,2024-02-03 07:36:39,2024-02-06 07:36:39,,
O805869,2024-02-02 07:47:16,2024-02-05 07:47:16,2024-02-05 07:47:16,1.0
O802706,2024-02-03 08:54:50,2024-02-06 08:54:50,2024-02-06 08:54:50,1.0
O811804,2024-02-02 11:17:21,2024-02-07 11:17:21,2024-02-07 11:17:21,1.0
O800820,2024-02-03 12:22:35,2024-02-06 12:22:35,,
O805092,2024-02-03 12:51:54,2024-02-05 12:51:54,2024-02-05 12:51:54,1.0
O806136,2024-02-02 12:54:41,2024-02-06 12:54:41,,
O810082,2024-02-03 14:38:47,2024-02-06 14:38:47,,
O810138,2024-02-03 15:28:27,2024-02-06 15:28:27,2024-02-08 15:28:27,0.0
O807066,2024-02-03 17:26:25,2024-02-05 17:26:25,,
O811912,2024-02-02 18:52:16,2024-02-06 18:52:16,2024-02-06 18:52:16,1.0
O805924,2024-02-03 19:55:20,2024-02-05 19:55:20,2024-02-05 19:55:20,1.0
O808300,2024-02-03 20:37:05,2024-02-07 20:37:05,2024-02-07 20:37:05,1.0
O803950,2024-02-03 21:50:08,2024-02-05 21:50:08,2024-02-05 21:50:08,1.0
O800462,2024-02-03 02:08:05,2024-02-05 02:08:05,2024-02-05 02:08:05,1.0
O809103,2024-02-03 03:19:45,2024-02-06 03:19:45,2024-02-06 03:19:45,1.0
O801350,2024-02-03 04:38:13,2024-02-07 04:38:13,2024-02-07 04:38:13,1.0
O808859,2024-02-03 04:51:59,2024-02-06 04:51:59,2024-02-06 04:51:59,1.0
O811649,2024-02-03 05:51:28,2024-02-06 05:51:28,,
O803027,2024-02-04 05:57:01,2024-02-06 05:57:01,2024-02-06 05:57:01,1.0
O804464,2024-02-03 06:32:06,2024-02-05 06:32:06,2024-02-05 06:32:06,1.0
O804601,2024-02-04 10:27:38,2024-02-09 10:27:38,2024-02-09 10:27:38,1.0
O810374,2024-02-04 10:57:33,2024-02-06 10:57:33,2024-02-06 10:57:33,1.0
O809979,2024-02-04 11:10:55,2024-02-07 11:10:55,,
O810712,2024-02-03 13:09:47,2024-02-07 13:09:47,,
O808177,2024-02-04 15:24:15,2024-02-06 15:24:15,2024-02-06 15:24:15,1.0
O811719,2024-02-04 15:46:43,2024-02-08 15:46:43,,
O810505,2024-02-03 16:29:36,2024-02-07 16:29:36,2024-02-07 16:29:36,1.0
O804022,2024-02-03 20:20:59,2024-02-05 20:20:59,,
O802845,2024-02-04 21:17:28,2024-02-08 21:17:28,2024-02-08 21:17:28,1.0
O804583,2024-02-04 23:02:19,2024-02-06 23:02:19,2024-02-06 23:02:19,1.0
O811239,2024-02-05 00:12:20,2024-02-07 00:12:20,2024-02-07 00:12:20,1.0
O811964,2024-02-04 00:50:23,2024-02-10 00:50:23,2024-02-10 00:50:23,1.0
O803820,2024-02-05 01:12:17,2024-02-07 01:12:17,,
O802121,2024-02-04 02:19:39,2024-02-10 02:19:39,2024-02-10 02:19:39,1.0
O811673,2024-02-05 02:26:11,2024-02-09 02:26:11,2024-02-09 02:26:11,1.0
O810888,2024-02-05 06:03:32,2024-02-08 06:03:32,,
O800765,2024-02-05 06:16:31,2024-02-10 06:16:31,,
O802672,2024-02-05 07:10:21,2024-02-09 07:10:21,2024-02-09 07:10:21,1.0
O800402,2024-02-04 07:51:55,2024-02-09 07:51:55,,
O809273,2024-02-04 08:22:28,2024-02-06 08:22:28,2024-02-06 08:22:28,1.0
O802986,2024-02-04 09:03:53,2024-02-07 09:03:53,2024-02-07 09:03:53,1.0
O808634,2024-02-05 09:38:10,2024-02-07 09:38:10,2024-02-07 09:38:10,1.0
O801647,2024-02-05 09:49:04,2024-02-06 09:49:04,2024-02-11 09:49:04,0.0
O803572,2024-02-05 12:34:03,2024-02-06 12:34:03,,
O811514,2024-02-04 14:21:23,2024-02-08 14:21:23,2024-02-08 14:21:23,1.0
O806048,2024-02-04 15:51:53,2024-02-09 15:51:53,2024-02-09 15:51:53,1.0
O801279,2024-02-04 18:23:00,2024-02-08 18:23:00,2024-02-08 18:23:00,1.0
O811729,2024-02-05 20:03:30,2024-02-09 20:03:30,2024-02-09 20:03:30,1.0
O809255,2024-02-05 23:38:41,2024-02-08 23:38:41,2024-02-08 23:38:41,1.0
O804385,2024-02-05 00:26:07,2024-02-09 00:26:07,,
O806530,2024-02-05 01:48:10,2024-02-09 01:48:10,2024-02-09 01:48:10,1.0
O804120,2024-02-06 05:04:25,2024-02-10 05:04:25,2024-02-10 05:04:25,1.0
O809500,2024-02-05 05:21:16,2024-02-08 05:21:16,2024-02-08 05:21:16,1.0
O810167,2024-02-06 05:50:23,2024-02-10 05:50:23,2024-02-10 05:50:23,1.0
O806474,2024-02-06 06:12:32,2024-02-09 06:12:32,,
O806260,2024-02-05 06:18:54,2024-02-11 06:18:54,2024-02-13 06:18:54,0.0
O801897,2024-02-05 08:00:32,2024-02-08 08:00:32,,
O801913,2024-02-05 10:30:19,2024-02-11 10:30:19,2024-02-11 10:30:19,1.0
O807223,2024-02-06 11:16:22,2024-02-07 11:16:22,2024-02-07 11:16:22,1.0
O810926,2024-02-05 13:08:24,2024-02-09 13:08:24,2024-02-09 13:08:24,1.0
O811257,2024-02-05 14:10:34,2024-02-09 14:10:34,2024-02-09 14:10:34,1.0
O800328,2024-02-05 14:21:42,2024-02-10 14:21:42,,
