order_id,payment_type,amount,shipping_fee
O801538,Debit Card,,0
O809716,COD,,0
O808638,UPI,,0
O800545,COD,,0
O801454,Debit Card,,0
O801029,UPI,,0
O800458,NetBanking,,0
O800624,UPI,,0
O800164,Credit Card,,0
O806510,UPI,,0
O811777,NetBanking,,60
O803623,UPI,,0
O809410,COD,,40
O806771,Credit Card,,0
O806179,UPI,,0
O805636,Debit Card,,0
O805496,UPI,,0
O810091,UPI,,0
O810623,UPI,,0
O808762,Wallet,,0
O805415,UPI,,0
O805773,Debit Card,,0
O807327,UPI,,0
O804164,UPI,,0
O803691,UPI,,0
O800349,COD,,0
O804806,UPI,,60
O810741,COD,,0
O803333,Credit Card,,0
O800962,Credit Card,,0
O804206,Wallet,,0
O800849,COD,,0
O807388,UPI,,0
O809156,Debit Card,,0
O804598,UPI,,0
O809239,Debit Card,,0
O800219,UPI,,0
O807530,Debit Card,,0
O803993,Wallet,,0
O808234,Debit Card,,0
O804143,UPI,,0
O806569,COD,,0
O809279,UPI,,0
O809952,UPI,,0
O804100,Debit Card,,0
O806349,COD,,0
O805719,Credit Card,,0
O808778,COD,,0
O808532,NetBanking,,0
O810375,Debit Card,,0
O800501,Credit Card,,0
O800625,UPI,,0
O802407,UPI,,0
O802341,COD,,0
O805294,Debit Card,,0
O801891,Debit Card,,0
O810435,UPI,,0
O802296,Credit Card,,0
O809087,UPI,,0
O801009,UPI,,0
O809490,COD,,0
O808302,Debit Card,,0
O802374,NetBanking,,0
O807797,Credit Card,,0
O800597,UPI,,0
O800255,Credit Card,,0
O804813,UPI,,0
O808119,COD,,0
O811390,Credit Card,,0
O809556,UPI,,0
O806775,UPI,,0
O803258,COD,,0
O801706,UPI,,0
O803995,UPI,,0
O809386,Debit Card,,0
O810592,UPI,,0
O810240,Credit Card,,0
O806511,Debit Card,,0
O800799,UPI,,0
O804754,COD,,0
O800636,Credit Card,,0
O811091,NetBanking,,0
O810878,UPI,,0
O805010,Credit Card,,0
O804302,Credit Card,,0
O806682,UPI,,0
O801888,COD,,0
O807077,UPI,,0
O801303,Debit Card,,0
O802008,COD,,0
O806242,COD,,0
O810431,COD,,0
O808557,UPI,,0
O811501,COD,,0
O804373,Credit Card,,0
O810660,UPI,,0
O804423,NetBanking,,0
O808991,UPI,,0
O801611,Credit Card,,0
O801932,COD,,0
O811903,NetBanking,,0
O801813,Credit Card,,0
O809066,COD,,0
O811558,COD,,0
O810363,Credit Card,,0
O805635,COD,,0
O800669,COD,,0
O811499,UPI,,0
O808386,UPI,,0
O807178,NetBanking,,0
O802192,UPI,,0
O810306,UPI,,0
O806007,Debit Card,,0
O811480,Credit Card,,0
O810271,COD,,0
O805334,UPI,,0
O811669,Debit Card,,0
O809651,COD,,0
O803898,COD,,0
O803963,Debit Card,,0
O802919,UPI,,0
O809060,Credit Card,,0
O811072,UPI,,0
O801950,Wallet,,0
O802381,Wallet,,0
O805986,UPI,,0
O802982,Credit Card,,0
O811577,COD,,0
O810979,UPI,,0
O808263,Credit Card,,0
O810196,UPI,,0
O802360,Credit Card,,0
O811445,UPI,,0
O805528,Credit Card,,0
O809122,Credit Card,,0
O800459,Credit Card,,0
O810687,UPI,,0
O803448,Debit Card,,0
O809198,UPI,,0
O801130,COD,,0
O806796,UPI,,0
O806547,Credit Card,,0
O806094,UPI,,0
O806434,Credit Card,,0
O808076,UPI,,0
O800050,Credit Card,,0
O804352,COD,,0
O810972,COD,,0
O802666,COD,,0
O807602,UPI,,0
O808883,Credit Card,,0
O808861,Credit Card,,0
O802454,Debit Card,,0
O804135,COD,,0
O810570,Debit Card,,0
O807241,UPI,,0
O802679,UPI,,0
O806293,COD,,0
O800813,Debit Card,,0
O811178,Debit Card,,0
O808269,UPI,,0
O807237,Credit Card,,0
O808624,UPI,,0
O804292,UPI,,0
O804099,COD,,0
O807924,UPI,,0
O808117,UPI,,0
O810150,Credit Card,,0
O810225,Credit Card,,0
O810342,COD,,0
O801363,COD,,0
O800013,COD,,0
O801331,COD,,0
O811423,Credit Card,,0
O800987,Debit Card,,0
O808443,Debit Card,,0
O810280,Credit Card,,0
O810360,UPI,,0
O800958,COD,,0
O810563,COD,,0
O804817,COD,,0
O805794,Credit Card,,0
O807421,UPI,,0
O809915,Credit Card,,0
O804614,Credit Card,,0
O808739,Credit Card,,0
O807022,UPI,,0
O801656,COD,,0
O805818,Credit Card,,0
O806345,UPI,,0
O804535,COD,,0
O811883,UPI,,0
O810569,Credit Card,,0
O811771,Credit Card,,0
O804786,Credit Card,,0
O806139,Debit Card,,0
O809534,UPI,,0
O800147,COD,,0
O804970,Debit Card,,0
O804866,COD,,0
O801805,COD,,0
O800750,COD,,0
O805413,UPI,,0
O811920,UPI,,0
O807151,UPI,,0
O801395,Credit Card,,0
O803317,Credit Card,,0
O808519,UPI,,0
O805223,COD,,0
O801526,Credit Card,,0
O804766,NetBanking,,0
O805176,COD,,0
O809097,UPI,,0
O804242,NetBanking,,0
O810236,UPI,,0
O811817,COD,,0
O810911,Debit Card,,0
O806387,Credit Card,,0
O805303,Credit Card,,0
O801388,Credit Card,,0
O805607,UPI,,0
O809177,Credit Card,,0
O802600,UPI,,0
O805365,COD,,0
O808084,UPI,,0
O800317,Debit Card,,0
O804156,Debit Card,,0
O800148,Debit Card,,0
O807694,UPI,,0
O802641,Credit Card,,0
O809496,COD,,0
O802810,Credit Card,,0
O805801,UPI,,0
O810018,UPI,,0
O800252,Credit Card,,0
O800467,NetBanking,,0
O809762,UPI,,0
O804906,COD,,0
O802324,UPI,,0
O802910,Credit Card,,0
O806141,NetBanking,,0
O801023,Wallet,,0
O802838,Credit Card,,0
O805689,COD,,0
O805692,NetBanking,,0
O809653,COD,,0
O805208,Credit Card,,0
O800863,Debit Card,,0
O800301,UPI,,0
O808383,UPI,,0
O804277,Debit Card,,0
O811356,Debit Card,,0
O801672,Credit Card,,0
O809433,NetBanking,,0
O809927,UPI,,0
O804255,NetBanking,,0
O809982,UPI,,0
O808893,Credit Card,,0
O803761,UPI,,0
O808921,Credit Card,,0
O806623,COD,,0
O810249,Credit Card,,0
O809461,UPI,,0
O808075,UPI,,0
O806823,Credit Card,,0
O811542,COD,,0
O811855,Credit Card,,0
O808640,UPI,,0
O802126,COD,,0
O809422,COD,,0
O804422,COD,,0
O801727,Credit Card,,40
O803399,Debit Card,,0
O804214,UPI,,40
O804322,UPI,,0
O809637,Credit Card,,0
O800403,UPI,,0
O804845,Wallet,,0
O806866,NetBanking,,0
O806270,UPI,,0
O807817,UPI,,0
O800343,UPI,,0
O810277,UPI,,0
O811410,Wallet,,0
O800621,UPI,,0
O811273,UPI,,0
O804810,COD,,0
O803084,UPI,,0
O808797,Credit Card,,0
O800985,Credit Card,,0
O810768,UPI,,40
O802393,UPI,,0
O806454,UPI,,0
O811506,Credit Card,,0
O802683,COD,,0
O807375,NetBanking,,0
O808336,Credit Card,,0
O811639,UPI,,0
O800454,COD,,0
O806157,Debit Card,,0
O800428,Credit Card,,0
O811935,COD,,0
O804634,COD,,0
O809875,UPI,,0
O803999,COD,,0
O805103,Credit Card,,0
O802330,COD,,0
O806369,COD,,0
O802523,UPI,,0
O802451,Credit Card,,0
O802883,UPI,,0
O803677,NetBanking,,0
O803046,Credit Card,,0
O801722,UPI,,0
O804799,COD,,0
O810973,Debit Card,,0
O809043,COD,,0
O802416,COD,,0
O801409,Debit Card,,0
O808659,UPI,,0
O809576,UPI,,0
O803887,COD,,0
O800582,COD,,0
O811248,Credit Card,,0
O810493,Wallet,,0
O811001,UPI,,0
O811611,NetBanking,,0
O801482,Debit Card,,0
O806963,COD,,0
O801668,Credit Card,,0
O808424,UPI,,0
O801968,Credit Card,,0
O800972,UPI,,0
O803683,UPI,,0
O800601,NetBanking,,0
O803482,Wallet,,0
O805464,Debit Card,,0
O806620,UPI,,0
O804682,Credit Card,,0
O806026,Debit Card,,0
O810347,NetBanking,,0
O807343,COD,,0
O810549,UPI,,0
O806875,UPI,,0
O806806,Credit Card,,0
O803173,UPI,,0
O802809,UPI,,0
O809250,COD,,0
O807831,Credit Card,,0
O801817,COD,,0
O800098,Credit Card,,0
O804863,Wallet,,0
O811278,COD,,0
O805329,UPI,,0
O805026,COD,,0
O807860,Credit Card,,0
O806271,UPI,,0
O809797,Credit Card,,0
O807804,UPI,,40
O808239,UPI,,0
O811459,Credit Card,,0
O810370,Credit Card,,0
O806593,UPI,,0
O809910,Debit Card,,0
O810337,UPI,,0
O800862,Wallet,,0
O805953,UPI,,0
O800163,Debit Card,,0
O801946,Credit Card,,0
O800021,UPI,,0
O800238,UPI,,0
O810242,Credit Card,,0
O807180,Credit Card,,0
O808904,COD,,0
O809665,Debit Card,,0
O805922,UPI,,0
O802350,COD,,0
O804111,UPI,,0
O800696,UPI,,0
O801247,Credit Card,,0
O808411,Credit Card,,0
O808289,Credit Card,,0
O808714,UPI,,0
O810440,UPI,,0
O803145,COD,,0
O803218,COD,,0
O803614,UPI,,0
O809199,UPI,,0
O803980,COD,,0
O805608,COD,,60
O809031,UPI,,0
O805029,Debit Card,,0
O805641,Credit Card,,0
O802496,Credit Card,,0
O804448,COD,,0
O810286,Debit Card,,0
O806441,Credit Card,,0
O801588,Credit Card,,0
O803043,UPI,,0
O800775,NetBanking,,0
O802256,COD,,0
O806133,UPI,,0
O810843,Credit Card,,0
O803563,Debit Card,,0
O805988,UPI,,0
O805664,UPI,,0
O802544,UPI,,0
O805499,NetBanking,,0
O803286,UPI,,0
O805585,Credit Card,,0
O809945,UPI,,0
O807390,UPI,,0
O801437,COD,,0
O807979,Credit Card,,0
O803726,UPI,,0
O808623,UPI,,0
O807028,COD,,40
O801197,Credit Card,,0
O808974,COD,,0
O809821,Credit Card,,0
O801417,UPI,,0
O809710,Credit Card,,0
O804954,UPI,,0
O804987,COD,,0
O802687,UPI,,0
O800701,NetBanking,,0
O801993,Wallet,,0
O805708,COD,,0
O801958,COD,,0
O811450,UPI,,0
O809124,Credit Card,,0
O807132,UPI,,0
O805934,NetBanking,,0
O802284,Debit Card,,0
O804325,UPI,,0
O809164,Credit Card,,0
O802570,Credit Card,,0
O809698,NetBanking,,0
O802466,UPI,,0
O808630,COD,,0
O804342,UPI,,0
O810480,UPI,,0
O805766,UPI,,0
O801041,Credit Card,,0
O800150,NetBanking,,0
O803204,COD,,0
O807724,Credit Card,,0
O809708,Credit Card,,0
O808812,UPI,,0
O811820,UPI,,0
O801741,NetBanking,,0
O805439,COD,,0
O809088,Credit Card,,0
O802535,NetBanking,,0
O800508,Credit Card,,0
O804190,UPI,,0
O807780,Credit Card,,0
O801844,UPI,,0
O810258,Debit Card,,0
O806461,Credit Card,,0
O807468,Debit Card,,0
O803728,Credit Card,,0
O810936,COD,,0
O807838,Wallet,,0
O805394,COD,,0
O810679,NetBanking,,0
O805308,UPI,,0
O809488,Debit Card,,0
O800125,Debit Card,,0
O808208,NetBanking,,0
O807938,UPI,,0
O806637,Credit Card,,0
O802142,Credit Card,,0
O809165,UPI,,0
O809685,Credit Card,,0
O810357,COD,,0
O801736,COD,,0
O810235,Credit Card,,0
O801349,NetBanking,,0
O803861,COD,,0
O809842,NetBanking,,0
O804706,COD,,0
O803977,COD,,0
O809659,COD,,0
O811848,Credit Card,,0
O800737,Credit Card,,0
O800077,Credit Card,,0
O800056,Credit Card,,0
O807460,NetBanking,,0
O802307,UPI,,0
O806917,UPI,,0
O803979,COD,,40
O800121,UPI,,0
O803182,COD,,0
O806969,COD,,0
O804328,Debit Card,,0
O802923,COD,,0
O809431,Debit Card,,0
O806385,Debit Card,,0
O807732,Debit Card,,0
O809988,UPI,,0
O807113,COD,,0
O802249,COD,,0
O811936,Credit Card,,0
O803441,UPI,,0
O809922,UPI,,0
O809714,Credit Card,,0
O809080,UPI,,0
O806435,Debit Card,,0
O810649,UPI,,0
O800618,NetBanking,,0
O802555,Debit Card,,0
O805036,COD,,0
O807399,Credit Card,,40
O800784,COD,,0
O806425,Debit Card,,0
O801829,UPI,,0
O807227,Credit Card,,40
O803157,Wallet,,0
O807643,Wallet,,0
O802498,Debit Card,,0
O803524,Debit Card,,0
O802458,UPI,,0
O804284,UPI,,0
O803545,Credit Card,,0
O810784,Credit Card,,0
O801305,NetBanking,,0
O802843,UPI,,0
O802848,UPI,,0
O805101,Credit Card,,0
O804605,Debit Card,,0
O806091,Credit Card,,0
O810526,COD,,0
O802775,UPI,,0
O811941,Wallet,,0
O802749,Credit Card,,0
O806760,UPI,,0
O807492,Credit Card,,0
O808432,COD,,0
O811634,UPI,,0
O801081,Credit Card,,0
O802653,UPI,,0
O803615,UPI,,0
O802201,Credit Card,,0
O803682,UPI,,0
O800840,Wallet,,0
O803967,UPI,,0
O802248,Wallet,,0
O810658,Credit Card,,0
O800870,UPI,,0
O806490,UPI,,0
O808418,Credit Card,,0
O805551,Debit Card,,0
O801937,NetBanking,,0
O802538,UPI,,0
O804648,UPI,,0
O804028,COD,,0
O804640,Credit Card,,0
O804469,Credit Card,,0
O807564,Debit Card,,0
O804036,Credit Card,,0
O801889,COD,,0
O803476,UPI,,0
O811456,Credit Card,,0
O808772,UPI,,0
O808297,UPI,,0
O806486,UPI,,0
O804231,UPI,,0
O810404,Debit Card,,0
O809241,COD,,0
O811002,UPI,,0
O805859,Debit Card,,0
O805927,UPI,,0
O802745,UPI,,0
O807464,Debit Card,,0
O805228,COD,,0
O810666,UPI,,0
O801096,Debit Card,,0
O802446,NetBanking,,0
O804926,Debit Card,,0
O807992,Credit Card,,0
O805072,Wallet,,0
O802005,UPI,,0
O804275,Credit Card,,0
O801434,Debit Card,,0
O801438,UPI,,0
O804903,Credit Card,,0
O804331,Credit Card,,0
O807224,UPI,,0
O808756,UPI,,0
O806761,Wallet,,0
O803321,UPI,,0
O809966,UPI,,0
O809120,UPI,,0
O807693,Credit Card,,0
O805822,NetBanking,,0
O811866,UPI,,0
O808919,Debit Card,,0
O810272,Credit Card,,0
O810302,Credit Card,,0
O811376,UPI,,0
O810016,COD,,0
O806051,Credit Card,,0
O805982,UPI,,0
O809567,COD,,0
O811747,COD,,0
O802315,Credit Card,,0
O808882,NetBanking,,0
O800522,Debit Card,,0
O811857,UPI,,0
O805240,Wallet,,0
O807511,COD,,0
O807001,Debit Card,,0
O806642,COD,,0
O807462,COD,,0
O802898,Debit Card,,0
O808907,Debit Card,,0
O810141,UPI,,0
O801019,Credit Card,,0
O800290,Credit Card,,0
O804528,UPI,,0
O804847,Credit Card,,0
O802551,Credit Card,,0
O808046,Credit Card,,0
O810489,COD,,0
O807374,Debit Card,,0
O806281,UPI,,0
O808871,UPI,,0
O808124,COD,,0
O804090,Debit Card,,0
O801847,COD,,0
O801206,Debit Card,,0
O806583,COD,,0
O809327,Credit Card,,0
O807606,COD,,0
O806779,UPI,,0
O807704,Debit Card,,0
O801859,Credit Card,,0
O801667,Credit Card,,0
O805613,NetBanking,,0
O800555,Debit Card,,0
O800227,NetBanking,,0
O810873,UPI,,0
O808752,Credit Card,,0
O807098,COD,,0
O805639,COD,,0
O809550,Credit Card,,0
O809883,NetBanking,,0
O809389,UPI,,0
O803483,UPI,,0
O808924,COD,,0
O806586,Credit Card,,0
O805660,COD,,0
O804821,UPI,,0
O801762,COD,,0
O803098,UPI,,0
O808448,UPI,,0
O803137,UPI,,0
O809233,UPI,,0
O806384,UPI,,0
O807977,UPI,,0
O802766,COD,,0
O807751,COD,,0
O805596,UPI,,0
O809547,UPI,,0
O809352,Debit Card,,0
O806512,Debit Card,,0
O806393,UPI,,0
O810919,COD,,0
O810787,Credit Card,,0
O809346,Credit Card,,0
O801679,UPI,,0
O809537,Credit Card,,0
O803589,Debit Card,,0
O805798,Credit Card,,0
O806499,COD,,0
O811362,UPI,,0
O810288,UPI,,0
O804123,Credit Card,,0
O807636,Debit Card,,0
O809756,Credit Card,,0
O806098,COD,,0
O806257,UPI,,0
O808901,UPI,,0
O805099,COD,,0
O801100,Credit Card,,0
O801657,Debit Card,,0
O810831,Credit Card,,0
O803422,Credit Card,,0
O810021,UPI,,0
O807808,COD,,0
O804725,COD,,0
O801680,Credit Card,,0
O810820,UPI,,0
O805106,UPI,,0
O805111,UPI,,0
O805638,Credit Card,,0
O809220,UPI,,0
O808811,Credit Card,,0
O801167,UPI,,0
O806808,UPI,,0
O806555,UPI,,0
O800839,UPI,,0
O805684,UPI,,0
O801519,UPI,,0
O807017,COD,,0
O804076,Wallet,,0
O806713,COD,,0
O808552,Credit Card,,0
O801352,COD,,0
O807986,UPI,,0
O806095,Credit Card,,0
O801738,Credit Card,,0
O806861,UPI,,0
O810294,COD,,0
O800724,Credit Card,,0
O807477,Wallet,,0
O806177,UPI,,0
O806104,Wallet,,0
O808794,Debit Card,,0
O805341,Credit Card,,0
O801496,COD,,0
O800281,Credit Card,,60
O801954,COD,,0
O810602,Credit Card,,0
O800388,Credit Card,,0
O800915,Debit Card,,0
O802787,COD,,0
O804955,UPI,,0
O801006,Credit Card,,0
O804041,UPI,,0
O801996,COD,,0
O804930,Wallet,,0
O811089,COD,,0
O804227,Credit Card,,0
O805718,COD,,0
O806732,COD,,0
O805095,COD,,0
O807996,Credit Card,,0
O808982,UPI,,0
O811168,COD,,0
O809078,COD,,0
O806882,Credit Card,,0
O809615,Credit Card,,0
O809758,Wallet,,0
O802701,Debit Card,,0
O810815,UPI,,0
O802113,UPI,,0
O807917,UPI,,0
O801673,Debit Card,,0
O802602,UPI,,0
O810561,COD,,0
O808047,UPI,,0
O810216,Credit Card,,0
O807250,COD,,0
O802450,UPI,,0
O801661,Credit Card,,0
O809402,Credit Card,,0
O801975,UPI,,0
O806756,UPI,,0
O811802,Debit Card,,0
O811984,Debit Card,,0
O809438,UPI,,0
O804024,COD,,0
O800297,UPI,,0
O807936,Debit Card,,0
O808690,UPI,,0
O811017,NetBanking,,0
O802195,COD,,0
O804266,UPI,,0
O807197,COD,,0
O803316,UPI,,0
O803075,Credit Card,,0
O804239,UPI,,0
O809428,UPI,,0
O806415,UPI,,0
O809291,Debit Card,,0
O801061,UPI,,0
O807982,Credit Card,,0
O803632,UPI,,0
O800937,Debit Card,,0
O806232,Debit Card,,0
O802080,UPI,,0
O806929,Credit Card,,0
O810945,NetBanking,,0
O805990,UPI,,0
O804779,UPI,,0
O804025,UPI,,0
O811932,Credit Card,,0
O805739,Credit Card,,0
O801121,UPI,,0
O807618,Wallet,,0
O801458,NetBanking,,0
O802310,UPI,,0
O805215,COD,,0
O807134,UPI,,0
O805788,Credit Card,,0
O802443,UPI,,0
O803228,Credit Card,,0
O805691,UPI,,0
O808514,NetBanking,,0
O801764,Credit Card,,0
O806019,UPI,,0
O803984,Debit Card,,0
O803694,NetBanking,,0
O807639,Debit Card,,0
O806622,COD,,0
O810331,Debit Card,,0
O809889,COD,,0
O802608,Debit Card,,0
O808312,COD,,0
O803592,Wallet,,0
O803181,UPI,,0
O809235,Debit Card,,0
O806154,Debit Card,,0
O804991,COD,,0
O810261,UPI,,0
O809583,Credit Card,,0
O807450,UPI,,0
O811837,COD,,0
O801819,UPI,,0
O804450,COD,,0
O810990,Debit Card,,0
O800492,UPI,,0
O810801,COD,,0
O807531,COD,,0
O808500,UPI,,0
O806358,Credit Card,,0
O807615,UPI,,0
O808110,Credit Card,,0
O803536,NetBanking,,0
O808033,UPI,,0
O802288,UPI,,0
O800949,Debit Card,,0
O806142,Wallet,,0
O801446,Credit Card,,0
O810187,COD,,0
O802152,COD,,40
O811305,Debit Card,,0
O811759,UPI,,0
O802101,Debit Card,,0
O806922,Debit Card,,0
O809296,Debit Card,,0
O802916,UPI,,0
O803065,COD,,0
O811401,COD,,0
O810907,Debit Card,,0
O800132,UPI,,0
O807199,COD,,0
O803093,UPI,,0
O804951,COD,,0
O803841,Debit Card,,0
O803424,Credit Card,,0
O807410,Debit Card,,0
O801420,COD,,0
O800973,Credit Card,,0
O803225,Credit Card,,0
O803696,UPI,,0
O811776,Credit Card,,0
O801771,Credit Card,,0
O803743,UPI,,0
O806936,NetBanking,,0
O807773,COD,,0
O805620,COD,,0
O805211,Credit Card,,0
O802429,UPI,,0
O800921,Credit Card,,0
O800256,UPI,,0
O809094,COD,,0
O808467,UPI,,0
O808672,UPI,,0
O800414,Credit Card,,0
O803408,UPI,,60
O807613,UPI,,0
O801392,COD,,0
O803996,UPI,,0
O810895,COD,,0
O809090,UPI,,0
O809974,COD,,0
O800731,UPI,,0
O804293,UPI,,0
O805539,UPI,,0
O811326,Credit Card,,0
O806472,UPI,,0
O800336,Debit Card,,0
O803273,Credit Card,,0
O800436,Credit Card,,0
O810971,Debit Card,,0
O800587,Credit Card,,0
O810756,UPI,,0
O809546,Credit Card,,0
O802467,Credit Card,,0
O803992,UPI,,0
O807436,Credit Card,,0
O804337,UPI,,0
O806473,Credit Card,,0
O806716,COD,,0
O810423,UPI,,0
O811714,UPI,,0
O801905,Credit Card,,0
O804922,COD,,0
O802545,Debit Card,,0
O811585,NetBanking,,0
O809549,Credit Card,,0
O802572,COD,,0
O810392,Credit Card,,0
O803303,COD,,0
O803828,COD,,0
O809820,Credit Card,,0
O809584,Credit Card,,0
O801129,UPI,,0
O809210,UPI,,0
O802737,COD,,0
O805777,Debit Card,,0
O801988,NetBanking,,0
O810456,UPI,,0
O801989,COD,,0
O810407,UPI,,0
O804801,Debit Card,,0
O805523,COD,,0
O808746,Debit Card,,0
O811279,UPI,,0
O804686,Credit Card,,0
O811135,UPI,,0
O808938,Credit Card,,0
O803412,UPI,,0
O803347,Wallet,,0
O809071,Debit Card,,0
O802774,Credit Card,,0
O806248,Credit Card,,0
O800124,Debit Card,,0
O801550,Debit Card,,0
O803549,UPI,,0
O800912,Credit Card,,0
O808394,COD,,0
O810855,COD,,0
O810336,UPI,,0
O811205,Credit Card,,0
O805122,COD,,0
O808740,UPI,,0
O811097,COD,,0
O803602,NetBanking,,0
O804942,UPI,,0
O809607,NetBanking,,0
O806296,COD,,0
O811618,COD,,0
O807059,UPI,,0
O810049,Wallet,,0
O810514,Credit Card,,0
O804582,UPI,,0
O804211,NetBanking,,0
O806742,NetBanking,,0
O810080,Debit Card,,0
O803440,UPI,,0
O802283,UPI,,0
O803723,NetBanking,,0
O805630,Credit Card,,0
O808180,UPI,,0
O805058,COD,,0
O806533,COD,,0
O804075,Debit Card,,0
O806192,UPI,,0
O801882,Wallet,,0
O804471,UPI,,0
O805715,UPI,,0
O804694,COD,,0
O809704,UPI,,0
O808967,Debit Card,,0
O803612,UPI,,0
O806884,Credit Card,,0
O803423,Credit Card,,0
O803994,Credit Card,,0
O810358,UPI,,0
O805581,UPI,,0
O809890,UPI,,0
O802269,Wallet,,0
O806046,UPI,,0
O807336,UPI,,0
O802815,UPI,,0
O803989,Credit Card,,0
O806854,UPI,,0
O809905,Credit Card,,0
O802328,UPI,,0
O804972,COD,,0
O811522,Credit Card,,0
O802185,COD,,0
O811527,NetBanking,,0
O809037,Wallet,,0
O803311,Credit Card,,0
O809480,COD,,0
O810731,Debit Card,,0
O810182,Credit Card,,0
O809306,Credit Card,,0
O804181,NetBanking,,0
O809181,COD,,0
O804797,Credit Card,,0
O808761,COD,,0
O807341,Credit Card,,0
O811705,COD,,0
O809208,COD,,0
O810511,UPI,,0
O804830,UPI,,0
O805219,NetBanking,,0
O809626,Debit Card,,0
O810322,COD,,0
O808439,Credit Card,,0
O808593,NetBanking,,0
O806597,UPI,,0
O806476,Credit Card,,0
O809734,UPI,,0
O801788,NetBanking,,0
O802859,Wallet,,0
O809811,UPI,,0
O800340,UPI,,0
O806982,Credit Card,,0
O808635,Credit Card,,0
O809869,Credit Card,,0
O811968,UPI,,0
O807734,UPI,,0
O804281,COD,,0
O803148,Credit Card,,0
O801537,Credit Card,,0
O802267,Credit Card,,0
O811078,UPI,,0
O806347,UPI,,0
O808295,UPI,,0
O810643,Credit Card,,0
O806492,Credit Card,,60
O802922,UPI,,0
O802039,Credit Card,,0
O802059,NetBanking,,0
O802181,UPI,,0
O803588,Credit Card,,0
O805290,NetBanking,,0
O808628,Debit Card,,0
O800895,Credit Card,,0
O811315,COD,,0
O806362,UPI,,0
O811594,Credit Card,,0
O800590,NetBanking,,0
O811309,UPI,,0
O801058,UPI,,0
O805050,Credit Card,,0
O809736,Credit Card,,0
O802067,Credit Card,,0
O804106,NetBanking,,0
O810683,Credit Card,,0
O809089,UPI,,0
O803271,UPI,,0
O808686,Credit Card,,0
O806723,COD,,40
O805530,UPI,,0
O810389,UPI,,0
O807812,COD,,0
O804521,COD,,0
O802440,COD,,0
O806237,Credit Card,,0
O805398,UPI,,0
O810817,UPI,,0
O807991,Wallet,,0
O807130,COD,,0
O805821,Debit Card,,0
O803846,UPI,,0
O806123,UPI,,0
O808951,UPI,,0
O805479,Debit Card,,0
O804399,Wallet,,0
O810745,Debit Card,,0
O810061,COD,,0
O802917,COD,,0
O809144,UPI,,0
O809962,Debit Card,,0
O808245,NetBanking,,0
O800578,UPI,,0
O807829,Debit Card,,0
O803551,UPI,,0
O802182,COD,,0
O803047,UPI,,0
O805541,UPI,,0
O806427,NetBanking,,0
O808022,COD,,0
O801493,NetBanking,,40
O806099,UPI,,0
O809105,COD,,0
O808875,Debit Card,,0
O806236,Credit Card,,0
O810659,Credit Card,,0
O800333,UPI,,0
O807931,UPI,,0
O800422,Debit Card,,0
O809029,UPI,,0
O801457,UPI,,0
O807640,UPI,,0
O804019,COD,,0
O802878,UPI,,0
O802852,UPI,,0
O810413,Wallet,,0
O803953,Credit Card,,0
O803869,Credit Card,,0
O811693,UPI,,0
O810582,Credit Card,,0
O811770,Credit Card,,0
O807711,COD,,0
O807611,Credit Card,,0
O805876,COD,,0
O809326,COD,,0
O810533,UPI,,0
O811674,Wallet,,0
O801168,UPI,,0
O800890,UPI,,0
O801154,UPI,,0
O801123,Credit Card,,0
O806470,UPI,,0
O805987,Credit Card,,0
O809476,Wallet,,0
O810913,Credit Card,,0
O804295,UPI,,0
O803200,COD,,0
O808768,UPI,,0
O806272,Credit Card,,0
O806957,Credit Card,,0
O805493,NetBanking,,0
O803161,Debit Card,,0
O803603,Debit Card,,0
O806189,Debit Card,,0
O811880,COD,,0
O802209,UPI,,0
O802089,Wallet,,0
O804382,Credit Card,,0
O800129,NetBanking,,0
O800749,Debit Card,,0
O808248,COD,,0
O809610,Debit Card,,0
O810523,UPI,,0
O802362,COD,,0
O807532,UPI,,0
O802973,Credit Card,,0
O802502,UPI,,0
O803533,UPI,,0
O809660,UPI,,0
O811416,COD,,0
O804230,Credit Card,,0
O807623,Credit Card,,0
O803335,NetBanking,,0
O801390,COD,,0
O808728,COD,,0
O800505,Debit Card,,0
O808495,NetBanking,,0
O809742,Debit Card,,0
O809240,COD,,0
O801687,Credit Card,,0
O806361,UPI,,0
O808602,UPI,,0
O805997,Debit Card,,0
O804995,UPI,,0
O802463,UPI,,0
O810104,Wallet,,0
O803737,Credit Card,,0
O804549,COD,,0
O808007,NetBanking,,0
O807776,Credit Card,,0
O808000,UPI,,0
O803446,COD,,0
O803852,COD,,0
O801740,UPI,,0
O804714,Debit Card,,0
O804246,Debit Card,,0
O806670,COD,,0
O811663,Debit Card,,0
O800850,UPI,,0
O801966,NetBanking,,0
O800611,Credit Card,,0
O800939,Credit Card,,0
O800538,Debit Card,,0
O804769,Wallet,,0
O809639,COD,,0
O806049,COD,,0
O810894,UPI,,0
O800607,UPI,,0
O811199,Debit Card,,0
O802378,UPI,,60
O800009,Debit Card,,0
O802083,UPI,,0
O801110,UPI,,0
O803324,UPI,,0
O804403,UPI,,0
O810504,NetBanking,,0
O801163,Credit Card,,0
O800681,UPI,,0
O807656,UPI,,0
O801327,Debit Card,,0
O802757,COD,,0
O805015,Debit Card,,0
O803581,Credit Card,,0
O806000,Credit Card,,0
O804617,Credit Card,,0
